"February 12, 2020",50,Nice Food,"We went to this restaurant during our visit in Paris in September 2019, close to our hotel and Eiffel Tower, so we just ordered the pizza, pasta and especially the tiramisu, is worth to try, cheap and delicious."
"December 17, 2019",50,amazing food great prices,"A must visit, staff are lovley, food was amazing and great prices, cant wait to retun in the future, thank you"
"November 28, 2019",50,Italian food and hospitality,I was guide by the family to this great venue. The food was so tasty and filling. Even the Hawaiian pizza had fresh pineapple on it. Staff great and will definitely return when next in Paris. Great work Pizza Amalfi.
"November 5, 2019",40,Good rustic Italian,We stayed locally to the amalfi and had some pizzas here after a busy day in Champs-Élysées. Pizzas very good and prices were reasonable.
"October 15, 2019",50,Phenomenal pizza,"Great place when you want something different, prices were great along with the food and friendly service. Too bad not in the United States"
"October 1, 2019",40,nice place for Italian food,"Nice lunch, pizza, pasta, fish a la plancha. Service very friendly, reasonable prices . A good option for decent italian food"
"June 1, 2019",50,Great place,"Amalfi has a very good and original creme brulee! The menu is large and the dish is well served:) maybe you can share a individual pizza with someone, because is big and stuffed"
"May 7, 2019",40,Cheeky wee take away pizza,"Busy wee restaurant, staff were lovely and food was great value for money, ideal take away to have in our hotel after a long day exploring the city."
"February 13, 2019",40,Nice place!,Waitress was so kind. Cappacinos were very good. Pizza was very crispy and delicious. Carbonara was also very good. Very casual place. My husband wore a baseball hat. We went back twice. Best panna cotta!
"February 8, 2019",50,Excellent Italian Meal near Eiffel Tower,"We stumbled upon this restaurant by chance, after a wander in the area to look for late lunch fix. Friendly and warm service and a most delicious pizza meal with starters, wine and coffee for the 3 of us. Highly recommended."
"December 30, 2018",50,Lovely little Pizza restaurant,"We had a lovely meal here and the waiter was very friendly and helpful. The food was delicious, doesn't look much from the outside but don't let that put you off."
"December 25, 2018",50,Awesome pizza,We went to Pizza amalfi to grab a quick bite after a long day and were thoroughly impressed. The pizzas are to die for and the desserts are also pretty tasty. I’ll definitely be coming back.
"October 3, 2018",50,Very good lasagna and risotto,My wife and I went to this restaurant based on a suggestion from TripAdvisor and we loved. The restaurant is very simple but the food is very good and with a good price
"September 26, 2018",50,Delicious food,"The pizza and pasta here are delicious. The menu is extensive with so many choices. This is the Amalfi pizza, and a pasta which I cannot remember the name. The service is speedy, and staff is incredibly friendly, and speak fluent English."
"September 5, 2018",50,Great Pizza,"The food is great, service is fantastic and Aldo treats everyone like an old friend. The house wine is delicious, friendly atmosphere, clean and well kept."
"September 2, 2018",40,Really Nice Pizzas,"If you are in this neighborhood close to tour Eiffel you need to come to this Italian Restaurant and try Pizzas, really good taste. Service is good and fast. Salads for entrance are also a good option."
"August 19, 2018",50,Pizza!!,"Found this little gem on a side street near our hotel. Very friendly staff, excellent pizzas - not a scrap left on the plates! Price was reasonable, a meal for 5 for under e100 in Paris!! I’d say we’ll be back!"
"August 15, 2018",40,Perfect Pizza Pie! Great Service!,"This pizzeria is just up the street from Hotel Gustave. What a great find! Delicious, thin crust, thoughtful topping combinations. Service was friendly and attentive. Olives and petite bruschetta served while we waited for our pizza. Would definitely go back."
"April 10, 2018",50,"Great people, great food, great place.",Ate here after reading about it on line and wasn't disappointed. Food was great and the service fast and friendly..the locs can't be wrong. When in Paris and Dupleix don't miss it.
"March 20, 2018",50,Great little place,"Lovely food, great service we were served quickly and the food didn't take long to arrive, small restaurant but most places are in Paris."
"February 2, 2018",40,"Friendly, crowded by locals, good value for money","A small Italian restaurant near (10 minutes walk) from the Eifel tower. Serving good pizza and pasta. Service is friendly and efficient and prices are reasonable. Many locals and regulars (as far as I can tell). Nothing extraordinary, but you'll have a nice lunch/dinner."
"January 4, 2018",40,Good pizza,"Very nice restaurant. Food was good, staff was awesome. Also price was ok, so if u are near this place, u should try it!"
"November 8, 2017",40,Very good food and service,We took the menu del dia on the back of the menu. A starter and a main course. Excellent food and excellent service. The house wine was very refreshing and the ambiance is good. Recommended. Very close to the Eiffel Tower.
"October 22, 2017",50,Awesome Dessert,We stopped in here to have a late night meal and they hooked it up! Their tiramisu is amazing and their portions are generous. We also had some of their pasta and it was exceptional as well!
"August 11, 2017",50,a great place to eat,This little gem is a real find. The owner/waiter could not be nicer. He speaks english and is very helpful. the food is fresh and tasty. Our bill for 3 people with wine was $71.94
"July 27, 2017",50,Tasty food,Very great tasty food Nice wine Great hospitality They serve us well Prices very good not so expensive
"July 25, 2017",50,great small retaurant,stayed at a hotel nearby a great meal the staff we fantastic really helpful the waiter aldo could not do enough for you overall a great evening meal
"December 24, 2016",50,Good service!,Our waiter was very nice and the pizza was bomb. A choice you wont regret if you're looking for a less expensive italian meal compared to the rest of the area.
"December 22, 2016",50,Excellent food and friendly atmosphere,The restaurant has excellent food with reasonable prices. The owner makes you feel like you are at home. A perfect Paris experience.
"December 14, 2016",40,Very good,"Good food, friendly service - the waiter could tell that we were not from Paris and she made an effort to make us feel welcomed and comfortable. Decently priced too."
"July 23, 2016",50,"nice restaurant, good food","Dined here night of soccer finals. Busy, but good food and good service. Restaurant is close to Hotel Gustave and Dupliex metro stop."
"June 14, 2016",30,Okay food,Not as tasty as I thought. Looks good. The seafood pizza is fine but the pasta is just okay. Friendly waiter and cheap food.
"June 2, 2016",50,"Great value, friendly service, nice pizzas","Nice neighbourhood pizza and pasta joint. No pretense, just great pizzas, served quickly with friendly service. Ice Cream, Tiramisu and Mousse au chocolate also good. Pizzas 10-12 Euros, pasta about the same and other options available too.Only a short walk from the Eiffel Tower."
"June 1, 2016",50,"Delicious, fast and cheap!!!","and they sent us away with a baguette.... What more could you ask for?! 😉 It is also in a non touristy, nice neighbourhood"
"May 29, 2016",50,Welcome find,Overnight stay nearby and glad that TripAdvisor led us here. Agree with all the previous excellent reviews - very welcoming and friendly service and great food. We had pizzas and the vegetarian was particularly good. Creamy cappuccino a lovely indulgence afterwards.
"May 29, 2016",50,Great service and pizza!,Great pizza! The staff are very friendly and nice! They gave us a complimentary starter. The service was fast and the pizzas were filling! Excellent price too.
"May 16, 2016",50,wonderful and friendly place,"Great food, welcoming people, family atmospherevery good value..thank you aldo! Your pizza celeste is the best."
"April 7, 2016",50,Lovely staff and great food,"Called in early evening as it was near our hotel. Plenty of choice, good value and we were well looked after."
"April 7, 2016",40,Welcoming & good value,My teenage daughter & I spent a lovely time here. The waiter was friendly & helpful in the right measure. Our pizzas were great & the house white was more than drinkable. Very good value. Worth a visit.
"February 18, 2016",30,Does the job,"Relatively inexpensive pizza restaurant in the 15th arrondissement. The pizza was fine, though you never forget that you're a long way from Naples..."
"January 18, 2016",40,Beautiful meal,"Good food, nice place and excellent friendly staff. Reasonable prices too. One of our favourite restaurants while we stayed in Paris"
"January 12, 2016",40,Excellent service,"We came here for takeaway and were treated like kings while we waited! Served wine, olives and bruscetta at the table. The pizzas were great but what really impressed us was the personalised service."
"January 6, 2016",40,Good little restaurant,Arrived in Paris hungry and tired. The restaurant that the hotel recommended was closed so we stopped in here. The service was excellent and the prices very reasonable. Would definitely return.
"October 29, 2015",50,What a great restaurant,"We enjoyed our meal so much yesterday we went back again today. Great food, reasonable prices, quick service and so very friendly. Not just pizza either, a full Italian menu plus more. And they do takeaway."
"October 26, 2015",50,"Great Food, Friendly staff","Very welcoming staff, makes you feel at home. Food was quick and delicious. Prices are very good and I would recommend this place to anyone."
"October 8, 2015",50,Our best pizza ever!,"This restaurant is a hidden jewel at the Dupleix neighborhood! They make the best pizza ever - try the Bresaola one! Also, the Tiramisu was a delicious dessert :) The service is fast and ready to advice you :)"
"October 1, 2015",50,Delicious!!!,"The food was amazing! The staff was very friendly. We went there two nights in a row during our stay because we enjoyed it so much. Nice atmosphere, quaint restaurant."
"September 28, 2015",50,Perfection,Excellent food and service. The lasagne is a must try. My other half had a pizza and he said it was the best he's ever eaten.
"September 27, 2015",50,Go there!!!,"Excelent! Both excelent food and service! It's in front of the Eiffel Capitol Hotel, were we've been hosted. We went there just after run away from the horrible Castel Cafe. It's was a very good surprise!"
"September 24, 2015",50,Good food,Friendly maitre d'it....Aldo. The food was really good and the price was good too. Near several small hotels. The salmon dish was very good. Other half had pizza and it was good too. I recommend this small cafe to anyone.
"April 11, 2015",40,"Good food,fair price,friendly staff","They knew English and the menu was readable.we ordered for a pizza with egg.As the pizza arrived,the presentation was very simple and I was a little hesitant to eat.But the food turned out to be delicious.The Restaurant was very close to the hotel we stayed."
"March 26, 2015",40,"Decent price, amazing food",I was in paris for couple of days . Since my wife is a vegetarian we dont have much options for food. This place serves great pizza's and a decent price. We enjoyed the basic mergherita pizza which was sufficient for two. Highly recomended
"January 6, 2015",40,very good food!,"we difficulty find somewhere good to eat until we find thise great restaurant!The food was tasty (pizza and pasta),the stuff was very friendly and the restaurant looks very clean not as the other near the Tour Eiffel..its near the Dubleix metro station."
"December 6, 2014",40,Nice pizza,"Nice pizza, fair price and friendly staff. Location near by the metro station DUPLEX and the menu has a good variety of food. Recommended"
"November 14, 2014",50,"Great pizzas, friendly staff","I've eaten here a couple of times. The waiter was friendly, welcoming and spoke English when my French failed me. The food isn't fancy but the portions are generous and everything I had was freshly prepared. The ""San Andro"" pizza was excellent."
"August 31, 2014",50,wonderful restaurant,"It is a friendly restaurant and the waiter is friendly, and the service and food are very good. The owners greet you and seem happy to see you."
"August 19, 2014",50,excellent,"Had our anniversary meal here on our second trip to Paris,had an excellent welcome from the staff and the food was also well presented , hot, and very tasty. A good price too. A very enjoyable experience"
"August 4, 2014",50,Excellent service great food.,Really nice restaurant. went there with my partner 1/8/14 & 3/8/14. friendly staff and the food was excellent. very fast service
"June 2, 2014",50,Great Atmosphere,Just wanted something simple and plain for dinner so had pizza and wine here. The service is really good and the food deliciously tasty. The ingredients used are fresh and the place has a traditional family feel to it.
"March 22, 2014",50,Great pizza,you can share a pizza... they are big..great service...friendly staff..they serve tourists well.. not expensive...
"September 30, 2013",50,great Pizza,"staff was great, food excellent. Aldo is a great guy who made sure we were very happy. open for lunch and dinner."
"September 26, 2013",40,Always Open!,"Very friendly service and always open for our late hunger back to our hotel, which was across the street. We always had the cheese pizza. Great service and they speak English which helped :)"
"July 15, 2012",50,Wonderful place,"Had dinner here all three days of our stay and made friends with the entire staff. Great service and food Reasonable prices, can highly recommend this place."
