"December 8, 2019",50,Great decoration and good food,"We had been there in our first meal in Rome....what a great surprise... the decoration is amazing, the food delicious and the staff are very friendly."
"November 26, 2019",50,Great,"Very very kind our comedian host Who brings you the greatest meal and pleasure for the evening . If you are in Rome, please visit Marco (polo) for a smile. Great family restaurant"
"November 20, 2019",50,Good food and value,"We were looking for a light quick meal near our hotel. Went into Botticelli. Pleasantly surprised. Ordered a Pasta with pesto, burrata cheese and hazelnuts. Large plate fed two of us. Had a side of Focaccia Bread with it. It was outstanding."
"October 30, 2019",50,First visit to Rome,"This was my first visit to Rome. Ran across this restaurant from a guy on the sidewalk, it didn’t disappoint. We were served by Carlo, who provided excellent service and food recommendations!! I would definitely recommend this restaurant with high reviews!!"
"October 13, 2019",50,delicious dinners,"We went several times for dinner to this excellent restaurant. Good service, nice selection of food and wines."
"October 3, 2019",10,Why didn't I Listen Run Away,Great Fried Calamari. Everything else was terrible. Got cracked when I ordered the large steak charged me 60 euros. Tourist Trap. No need to say more if you don'!t go I did my job.
"June 28, 2019",50,Great service and food,"Found this restaurant by accident and - wish we had found it earlier. Great food, excellent service. Try it - you will not be disappointed. I wish I was not leaving tomorrow - we would certainly come back"
"June 7, 2019",50,Fabulous,"Thank you for a fabulous meal, fettucine with shrimp and tomatoes, delicious. Lovely staff. Go xxxxx"
"April 8, 2019",10,They cheat :-(,"Ordered sea bass, got mackerel. Unlike any other restaurant in Rome, they charged 10% service charge for 2 people without any notice on the menu. Realized afterwards that credit charge was one more euro than the original food bill. Poor service, average food."
"April 7, 2019",50,Good Restaurant in Rome,"A nice quiet place to eat after hearing an evening concert at the nearby Teatro dell Opera. The service was good; the food, tasty; and the prices quite reasonable. The owner and staff were very gracious - they made our visit very special!"
"March 28, 2019",50,"Lovely Restaurant, Great staff","Very tasty food, great atmosphere and fantastic staff. Food was very good and very well priced. Staff very friendly. Recommend to anyone visiting Roma."
"February 12, 2019",40,we enjoyed multiple good meals here,"Party of four; all could find new and different options that appealed to them. Tasty food; service was great. The owner is a great salesman; backed up with a good kitchen and staff. We walked here (short walk from St. Regis,) save room for gelato!"
"February 4, 2019",10,Frozen lasagna,I order to deliver and I was expecting an incredible lasagna ! The worst lasagna ever.. it taste like frozen lasagna !
"December 30, 2018",20,Didn't like,Very long waiting. Really. Long. And not simultaneous first courses for all guests. But tasty. Too expensive.
"November 20, 2018",10,No!,"disgustingly not tasty !!!! inside the restaurant we were waited by a waiter in a jacket, the food was over-cooked, brought by the missing stinky oysters"
"September 7, 2018",50,Delicious and homemade.,This place we just happened to walk past. We enjoyed a fabulous meal with risotto and real homemade pasta that tasted delicious. The staff seemed to know their wines and we were recommended one that was absolutely to our liking.
"August 21, 2018",10,Cheaters,They served me fish but they didn't tell me that fish was 600g. Really ... They cheated me. I really don't recommend this place. The waiter should ask me if I want to order such a fish. An usual portion has 300-350 grams..
"July 24, 2018",50,Il Botticelli,"Amazing food, good location, so far the best hospitality as the waiters are humble and attentive. I however recommend that you still stick to the food in the menu to enjoy better"
"May 30, 2018",10,Horrible,The food was not cooked I call the waitress please change this dish after 30 minis he take my food was over cokked I told him but they cannot hair me what kinds of services is it’s very disappointing.
"May 22, 2018",40,Amazing food!,I had lovely dinner on Sunday.I would highly recommend to visit this restaurant if you would like fresh pasta! :-) And if you like Art/ Boutique style -this is the place to go.
"May 5, 2018",30,Nothing but average,"Not much to be said about this restaurant. Good position with a small terrace in front. Service is average, food the same. Not to pricy. Inside environment is nice and pleasant. All together it can be a safe choice if you are not demanding."
"May 2, 2018",40,Nice food. Wine a bit pricey and service is automatically included,"The food was ok, tasty, served quickly - but the restaurant was quite empty. Service had automatically been added to the bill, which I don’t like. But otherwise, not a bad meal and not a bad price."
"April 20, 2018",10,Terrible - don’t get sucked in by the host,We made the mistake of being sucked in by the host. Don’t make the same mistake. Bad food and flat beer. Our waitress actually made fun of us to the table next to us for not getting dessert. Huge tourist trap.
"April 8, 2018",50,"Awesome food, awesome people",Met mauro on the street and came back for dinner later with some friends. Super friendly and the hospitality was just insane the food tasted great and we got a group photo after. Great addition to the Rome trip
"March 29, 2018",50,Yum!!!,The food was great and priced right. Mauro saw me walking down the street and he spoke English. He was very nice
"March 27, 2018",40,"Fresh Pasta, Beat Caccio e peppe","The service both visits, on a Sunday the first and the second one a Tuesday the Caccio e Peppe was a bold statement, loved it, the house wine great plus a little heads up on Puglia (not visited yet, but seems a good idea)"
"March 23, 2018",50,Pre Easter coop party,"Great seabass with potatoes,antipasto to kill, and a great brunello, decor is amazing a combo of art and great Italian food with great service time average being all fresh..."
"March 20, 2018",50,Five star restaurant,"IL BOTTICELLI, is a really good restaurant, food is great and it’s family friendly! The best four chese pizza in Rome"
"March 20, 2018",50,Would come again!,"Not recommended to come with a group with limited budgets, however still very nice service, nice interiors and decent food!"
"February 6, 2018",40,Nice Restaurant just off Via Nazionale,Had a nice meal here during our stay in Rome. The owner Mauro made us feel v welcome and was very chatty (speaks perfect English as he lived in Canada for some time). Highlight was the Sea Bream which was excellent. Would recommend.
"February 2, 2018",10,Organised Chaos,Worth a visit but don’t eat. This place is absolute bedlam. Good for a drink and a laugh at Manuel’s expense.
"January 7, 2018",50,Amazing service and food,Food was really good and service was so much better than that received in most of Rome... Well worth a visit.
"November 30, 2017",50,Must Visit,"Very very nice food, Mauro Del Matto on front very friendly and also informative on the area. Would highly recommend"
"November 3, 2017",50,Perfect dinner,"Everything was perfect, the dishes were amazing, delicious and marina and Marco were fantastic and friendly! Highly recomented"
"November 2, 2017",40,Good food and friendly staff,We ate here twice in October. The food was appetising and reasonably priced. The service was a bit haphazard - we did see some people left waiting some time and a shared platter delivered to the wrong table then swiftly whisked away! Friendly staff.
"October 29, 2017",30,Average meal,"The restaurant itself was ok, food was average and average priced. Waiters were friendly. Has free WiFi which you have to go through multiple login screens to access. Ok to stumble across."
"October 14, 2017",50,Love,I LOVE the food and the quite and staff of this resturant. I especially love Mauro! Only reason I will come to this restaurant. Thanks!!
"October 12, 2017",50,Nice inviting ambiance.,"I LOVE the food and the ambiance of this restaurant. I especially love Mauro! Only reason I will come to this restaurant, plus, the awesome Italian food!"
