"March 4, 2020",50,Super taste lunch,"Tasty food, super service and atmosphere. I was there with my daughter who loves delicious food. We were positively surprised. For main course we decided to try a waiter`s suggestion and we went for sirloin for 2 persons. We were positively surprised."
"January 14, 2020",50,Dinner,"We were so impressed here. Food, staff and atmosphere. It was 5 Star from the welcome at the start to the final Snapps."
"January 12, 2020",40,Nice place to eat meat,"I have been there sometimes. Nice place to eat meat, service was good, a bit pricy but they have quality stuff"
"October 14, 2019",50,Dinner,"Super, good location, excellent stake, nice and attentive personnel, reasonable prices, not too busy"
"August 5, 2019",40,Good,"Went here with the family. The kids liked their plates, which is not an easy thing for my kids. The service is friendly however a little slow even though the restaurant was not full. It's definitely overpriced, but the food is good."
"June 25, 2019",50,Amazing service,"Apart from food being awesome and full of flavor, the service took it home for us. Friendly, fast and extremely friendly staff."
"June 8, 2019",50,Fantastic Argantinian Dining Experience,"Good experience, delicious taste, variety of choices, outstanding service, acceptable price, neat dining area"
"May 22, 2019",50,Excellence!!,"What a brilliant find! Fantastic service, amazing food, great value for money! The bar menu is really great- we were also treated to all manner of treats on the house. Extra drinks and tapas... we went back a second time!"
"May 20, 2019",40,Delicious Experience,A generous place where you enjoy a fine dinning dinner. I really liked the experience. They have a variety of meat. The meat is delicious. their prices are fair and affordable taking into consideration the experience you will have.
"April 14, 2019",50,Good steak & extras,"Enjoyed a lovely steak - large portion The meal was made even better by complementary cava, pumpkin soup & liquer - nice touches by the restaurant. Service was good & the food excellent - would thoroughly recommend it"
"March 14, 2019",50,Parrilla with style,"Great for a business dinner with people who enjoy grilled beef. Argentine feel, classic stylish interior, professional service, fine wine list."
"February 3, 2019",40,Good food,I normally steer clear of Argentinian restaurants as they are mostly tourist traps. This place had good reviews and was close so we gave it a shot and were pleasently surprised. The steaks were good quality and seasoned well. We enjoyed our visit.
"January 30, 2019",50,Fantastic food,"We visited twice in the last week. Classy restaurant. We didn't book and took a chance, so glad we did as the steaks were superb, wonderful friendly service. Highly recommended."
"October 29, 2018",50,Fantastic,Have to admit top class from start to finish. Great service delicious food and very relaxed. We will be back.
"October 29, 2018",50,Nice,"Perfect meat and perfect staff, we stay here first time and was delicious. We hade two steaks and was very very good. Staff is very friendly see u tommorrow :)"
"October 29, 2018",50,Fantastic service and amazing steak,"Service was second to none, with complimentary champagne, hors d'oeuvre and desserts. Both sirloin and ribeye were fantastically cooked and brilliant cuts of meats."
"October 29, 2018",50,Never get's old.,"It does not matter, how many times you visit Madrid. Eating at the gaucho it's a must. Best meat ever!"
"October 22, 2018",50,Fab,"Just gorgeous meat, really good service and a friendly, local atmosphere. Highly recommended. Definitely worth an evening during your trip to Madrid"
"October 8, 2018",40,Perfect dinner for 4 hungry friends,Everyone of us enjoyed a very tasty dinner at that restaurant in Madrid. The service was wonderful and even with some language complications we got the wonderful grill dinner for each couple. We hope to come again soon
"September 10, 2018",40,Very good food,"Was there for brunch and immediately noticed how full it was on a Monday which normally is a good indication. The food was superb, had pork and was amazing. On the expensive side but well worth"
"July 27, 2018",40,Great Choice for Meat,A very nice restaurant in a hidden location in Madrid. The service is friendly and generous. Prices are fair and portions are good. The meat is tender to mention the ribs
"June 24, 2018",50,Wow outstanding service and mouth watering steaks,Would definitely recommend this place. The food was amazing and staff outstanding. Steak melted in your mouth and the staff were so attentive. This is a must for all steak lovers visiting Madrid x
"December 12, 2017",50,Muy bien. Very nice,"Lovely. Great Service. Prices are reasonable. Come here regularly, never disappointed. We ordered parilla for 2 for €35 fully worth it!!"
"November 22, 2017",50,Vacation,Very good food. Great service. Would definitely come back again. Good location close to the hotels. The price is fair
