"November 25, 2020",50,Excellent pizza,"Just yum! We love the kalamata olive and prosciutto, but anyone of their pizzas is delicious. Prepared the old fashioned way makes it taste just right."
"November 11, 2020",50,Delicious Pizza! Authentic,Delicious Pizza! Authentic Italian Pizza in a beautiful old restaurant in a great area of Brooklyn. I love this place.
"July 20, 2020",50,Good old fashioned Italian pizza,"More like a Roman pizza then a Napoli pizza, good crispy base, definitely leaves you wanting more slices. Just accept if you are going to NYC and you like pizza, you are gaining weight, and there’s no shame in multi pizza days."
"June 3, 2020",50,Friend,I friend showed me this pizza and I loved it. They are very good pizza makers. I have only ordered but I'm sure that they have good service as well.
"May 25, 2020",50,Great Traditional Pizza,"Spoke with Hotel about places to see in New York a this was a recommended place to visit, well worth the 30 min wait. Sat upstairs, service was great and quick, Pizza was Bellissimo !"
"March 26, 2020",20,ALMOST THERE,"Forget this place. 75feet away is Juliana's, easily the best in Bklyn. This is the original Patsy Grimaldi."
"March 20, 2020",50,Best Pizza Ever,"The best thin crust pizza we’ve eaten! Well cooked and a crispy base until the very end, superb! One of three pizzerias in the immediate area of the Dumbo side of the bridge. Excellent service"
"March 13, 2020",50,Sooooo good!,"Every time we visit NYC we head over to Grimaldis. Massive thin lovely pizzas, great salads, cold beer, efficient service and a beautiful walk back over Brooklyn Bridge to get back to Manhattan. Love it!"
"March 10, 2020",20,Dirty and shabby,"It was not the experience we had hoped for. Several dishes and drinks on the menu could not be provided by the restaurant. The restaurant room and not least the toilets were worn, dirty and shabby."
"March 9, 2020",30,OK Not Place Would Return,"Lots of hype but mediocre pies. Watery sauce and limp crust. Ordered extra basil and received 4 leaves. Crowded, noisy and neutral atmosphere."
"March 9, 2020",40,Good pizza,"I thought slightly pricey but good pizza. My Italian friend doesn’t agree and you can get a fantastic pizza in Italy for 5-10 euros. NY isn’t cheap, we paid like 25 dollars for their smallest pizza."
"March 5, 2020",50,Best pizza,Stopped here for lunch after walking over brooklyn Bridge. Really wet day so got table easy with no wait. Fabulous pizza with huge selection of toppings available.
"March 4, 2020",50,Awesome pizza!!,Great pizza and awesome location. Took a walk on the Brooklin Bridge and followed it with an awesome pizza and a Peroni.
"February 25, 2020",50,Great brick oven pizza,"Get ready for a wait, but definitely worth the wait. Great staff quick service. The pizza is delicious and among if not the best brick oven pizza."
"February 16, 2020",40,Great pizza,Amazing pizza Tourist trap and very busy but food was worth it Only take cash payments Waiting staff not very chatty - unlike most other places we visited - but turn round tables fast Be prepared to line outside waiting for table
"February 15, 2020",50,Dinner,"This is a true New York pizza place. Good pizza, good service, fresh ingredients makes the pizza very good. A must stop when in New York."
"January 25, 2020",50,The best pizza!,"What an amazing Pizzeria! I have not tasted a better pizza anywhere else, And even though we had to wait outside for 40 minutes, it was well worth the wait!"
"January 24, 2020",50,Great brick oven pizza as good as Patsys,unique place. great date place. The pizza doesn't taste like your typical pizza parlor. It has a unique taste.
"January 21, 2020",40,Oldest pizza restaurant in New York.,"I've been told this is the oldest pizza restaurant in New York. It surely is a busy restaurant, we had to wait 30 mins before being seated. Pizza is good. Not the best I even had."
