"February 26, 2020",50,Cosy Italian offering gluten-free pizza,"Cosy restaurant with real Italian ambiance and good food and beer. They offer tasty gluten-free pizza, not easily available. Fair priced. Would return."
"February 17, 2020",10,Rude Staff,"Rude rude rude host service. I don’t care if it’s the best pizza in NY if you have a rude staff. At the end, your paying them but I guess they forget about that...very common in NY."
"February 14, 2020",50,Great place. Great vibe,Great place. Service was polite and easy going Food really tasty. My teen kids loved it. Really cosy with great atmosphere
"February 4, 2020",40,very good,Great pizzas and a buzzy authentic atmosphere. Only criticism was the imported Italian IPA beer which we were charges $16/ bottle for!
"January 17, 2020",50,Amazing pizza & good gluten free!,"Went here for lunch and had fantastic pizza and gf pizza!!! Best we had on the trip! Recommend reservations, as it’s very busy."
"December 30, 2019",50,Such delicious pizza and more!,"Always crowded and feels rushed to some extent, but worth it because the food is so good! The pizza is superb, but everything we have tried, from most all of the appetizers to pastas, is delicious and fresh."
"December 30, 2019",50,Better than Italy!!,"We visited Little Italy twice during our trip because we loved the food so much! Great atmosphere, attentive waitress and the food was to die for!"
"December 12, 2019",30,Overall Good Experience,"Came in early on a Wednesday because this place is always busy. Food and service were good, but nothing crazy"
"December 4, 2019",50,Sweet spot for a drink and a pie.,"Excellent Za and best baked octopus ever. Good drinks, friendly staff, decent prices. What's not to like?"
"November 6, 2019",50,Fabulous!!,"This was the tastiest Italian food I have had in ages! We had to wait 45 minutes for a table, but it was worth it!"
"November 3, 2019",40,"Pizza in Mulberry, downtown",Best pizza we have found on the edge of Little Italy and the price is right. We lucked on a cosy table and were well looked after all night. Good beers too. Be prepared to wait as it is popular for good reason.
"October 8, 2019",40,Recommended by a friend and lived up to it.,"Really enjoyed the friendly service and excellent food. Obviously popular with local folk, looking at the nearby tables."
"October 1, 2019",50,Razor Thin AMAZING Vodka Pizza,"I am sure there are many great places for pizza in New York, however the Vodka pizza at Rubirosa is the best pizza I have ever had. We asked to add pepperoni. We dined there twice. If my trip was longer would have gone again."
"September 24, 2019",50,Never disappoints,Every time we come to NYC we make a point to go to Rubirosa. The Caesar salad is great. Try the Tie Dye. You won’t regret it.
"September 6, 2019",50,Best calamari and pizza!,Can someone say thin crust? Can someone say melt in your mouth calamari fritti? Worth the wait at this little hot spot in Little Italy. Great menu with wonderful variety.
"September 2, 2019",50,Recommended!,Found Rubirosa via a local’s recommendation. It did not disappoint. Lots of people in small space makes for perfect nyc experience. Specialty pizza was superb! Will be back!
"September 2, 2019",50,Recommended!,Found Rubirosa via a local’s recommendation. It did not disappoint. Lots of people in small space makes for perfect nyc experience. Specialty pizza was superb! Will be back!
"August 29, 2019",50,Hidden gem in Little Italy - Avoid tourist traps and head here!!!,"I had this place on my list to visit in NYC. Place is small, and it was packed for a Sunday afternoon. We came here after a visit to the Brooklyn bridge and were hungry. They gave us a table near the bathroom. There is...More"
"August 26, 2019",40,"Great meatballs, Good Pizza",Walked in on a Saturday around 4 pm as a couple and were seated right away. We started with the meatballs as an appetizer and they were delicious! Then ordered a simple Caesar salad and large classic cheese pizza. Overall the food was very good but we had such high expectations of the pizza based on the other reviews and thought the crust was lacking flavor. We ended up just leaving the crust and not eating it as it was dry and hard. I would definitely go back but would like to try one of the other pizzas on the menu like the supreme.
"August 22, 2019",40,"Great pizza, very good starters, entrance service to improve","The place is small but cozy. It's noisy but if you have ever been in Italy you'll find it as part of the dinner. I do recommend to order any kind of pizza as it's really delicious. I don't recommend any pasta, but grilled octopus as entrance is really delicious. On the cons side I'd like to share that lady on the entrance is not guest friendly at all. She has informed us they not do booking at all and that we have to come in 45 min to get a table because they will have available one at that time. Finally when we came she has told us that there is no place, because we have to book the table in 30 days prior to our date of dinner (???!!!). I assume she has sold our table to someone else. It was really disappointed because we have invited our friends and recommended the food is really great there but finally we have to choose another place. 5 stars for food, 3 stars for service = 4 in average. Sorry for that."
"August 19, 2019",50,Worth Every Bite,"This was recommended to us by two different people and it did not disappoint! The restaurant was a little noisy but patrons near us were kind and we had the most delicious dinner. We cannot get this type of pizza where we live so can be critical and grateful. There are no complaints on the pizza or salad (including size - fed 3 of us!). They offered to split our pizza and prep in two halves which was perfect for us. Wine and appetizers were delicious, as well. We had the calamari and loved it! The marinara used for that dish was incredible! I am dreaming of having this again soon..."
"August 16, 2019",40,Great pizza in Nolita!,"Loved the pizza at this little restaurant. Got in without a reservation at 5 o'clock. There was a line outside afterward. Had the 1/2 Bianca, 1/2 Tie Dye--both were great with a thin crispy crust. . Sat in the back by the kitchen, which was actually a little roomier than the front section."
"August 7, 2019",50,Best so far,"We spent a fab weekend in the city for the John Mayer concert. I ate pizza and bagels all weekend but this place had in my opinion the best of all the places we tried, Just thinking about it makes my mouth water. I am planning my next trip to NY just for the pizza. Please do yourself a favor and go there."
"August 6, 2019",50,New favourite.,"We visited Rubirosa in May after hearing good reviews. We booked 40 days in advance and were pleased we did.  Our waitress was welcoming and friendly and explained the menu and options too us.  We ordered ricotta ravioli with butter and a large vodka tie dye pizza.  Food was delicious, I will be recommending this place to everyone who visits NYC.  On our next trip we will have to visit more then once."
"August 4, 2019",50,So worth the wait!,"The classic think crust pizza is outstanding! Vodka sauce option is a good twist but can’t top the original. Simple and delicious. This takes pizza to a new level. Wait was over an hour on a late Saturday afternoon but put your name in, walk around the neighborhood, and wait for the text that the table is ready. Tight on space, but somehow the servers come and go with ease. Very attentive and friendly staff. No attitude. Full bar. Only one restroom I could see and there was a line."
"August 1, 2019",50,Must have!!!,"We had a party of 10 so we made reservations for the first seating and it was definitely necessary as there was a line formed prior to opening. Service was fast and helpful to make sure didn't order too much. We had the supreme pizza, the classic pizza and an assortment of pasta. Everything was amazing! EVERYTHING! This place is a must try!"
"July 19, 2019",50,Pizza on point!,"We shared two different pizzas, both vegetarian friendly, and it was such a pleasing experience, from the quality of the food to the atmosphere in the place. Would highly recommend to anyone stopping by NYC."
"July 10, 2019",50,Outstanding food,We visited Rubirosa for the first time and I have to say it was the best pizza I have ever tasted. It was that good we went back the next day!!!
"July 10, 2019",50,Very good pizza!,I know the drill in terms of pizzas and this one is among the best I had the chance to try in the US.
"July 2, 2019",50,Best Pizza in NYC,Little Italy’s hidden gem!!! We never EVER miss an opportunity to come grab a pie or two and rice balls. You haven’t eaten pizza until you’ve eaten here.
"June 5, 2019",50,Great thin crust pizza,Pizza really tasty thin crust just perfect loved IT probally best in New York CITY would visit again ..
"May 27, 2019",50,True New York Italian Experience,We split 3 pizzas between 5 starving females. Not a slice remained. Great price point for a group. Booth was small but felt intimate rather than cramped. We showed up at 11:45am on a Saturday and were seated immediately.
"May 14, 2019",50,Great pizza,Cute restaurant with giant and good pizzas. Arrive early (like 6pm) to have a table without waiting.
"April 30, 2019",50,Great Pizza,"Was looking for a NYC Pizza experience and can thoroughly recommend Rubirosa. Great staff, great atmosphere and great pizza - happy to do half and half pizza's which makes for sharing experience. Well worth a trip if you are in the area."
"April 26, 2019",40,Birthday Lunch,"Great cocktails followed by a varied menu (except for vegans). Having said that, I wasn't disappointed as the chef ensured I got to eat a delicious pasta to a vegan recipe. We loved it."
