"October 17, 2018",40,Delicious pizzas,Reasonably priced delicious pizzas. we are in Paris for 6 nights and had our meals at this place atleast 4 times. Kids simply loved their food. Definitely repeatable.
"July 6, 2018",40,Really good,"We read comments and wanted to have our own opinion. Résult is excellent you can have dinner or take away , pizza are really good."
"March 23, 2018",50,Meilleure Pizza de Paris,"Il posto is my favorite pizza in Paris, love this place! Real Napolitan kitchen! Wood oven cooked and product of quality on top!"
"January 15, 2018",50,Highly recommended,"Finally a place where you can have real neapolitan pizza without wasting 2 hours in a waiting line. All the staff is extremely agreable, pizza is excellent and desserts enormous."
"December 15, 2017",50,Lunchtime visit,"Great pizzas and great wine. They offer lunchtime specials with coffee. A great deal. 12.5euro. Pizza crust is awesome definitely would recommend. Lunchtime filled up very quickly , so we must have been lucky to wander off the street at the perfect time."
"September 16, 2017",50,Best pizza,Indifferent restaurant in Paris ! Best place for lunch and dinner 💯✅🔝🔝🔝🔝🔝 Try it before leave paris
"September 8, 2016",50,"Really good pizzas, great staff, strongly recommended!","Amazing Pizzas, great ingredients and selection, super nice and efficient staff, very flexible as well when it comes to change/swap ingredients on your pizza. Nice terrace as well in cool area of Paris. RECOMMENDED!"
"April 16, 2016",50,Excellent!,"Fantastic pizzas with great quality ingredients, Lovely service prompt, efficient and charming. Would definitely recommend!"
"November 17, 2015",30,Not so special,"Pizzas arrive very quickly (but they are quite expensive!). And wine is not sooo special. Ideal for a donner with friends, but not too often!"
"April 22, 2015",50,One of the best pizza in Paris!,"Wood oven (rare in Paris), Italian ingredients, napolitaine employers. Do not forget to book with some advance: it's crowded even during the week. This adresss would be a good one even in Italy."
"March 28, 2015",30,Good pizza,"Four of us went last weekend. For starters we had the rocket salad, which consisted of a big heap of rocket topped with parmesan shavings and balsamic drizzled all over it. Not very imaginative. The pizzas (all around 15 euros) were fine."
