"September 26, 2020",50,"Great food as usual, what","Great food as usual, what was unusual was seeing the place virtually empty, strange days indeed! Had zweiblerostbaten which seems very salty, great dessert!"
"April 28, 2020",50,not surprised this place is so popular,"I ate here twice because it's so delicious, and when I return to Germany, I want to visit again. Amazing."
"April 13, 2020",50,"Wonderfull place, delicious food, great service.","I went over there with my family to dinner, and had a lovely time. It's great to be in a place full of history."
"March 8, 2020",40,"Busy, touristy, but does a great job and well worth it.","Busy with locals and tourists, but it does decent German food in a superb ambience. A lunch there after visiting Marienplatz and nearby areas is definitely worth it. Don’t miss it !!"
"February 27, 2020",50,Fun and tasty,I loved that it was so democratic.. they are very friendly and yet not tacky like lots of touristy places are. and tasty too.
"February 25, 2020",50,Ratskeller Munich,The best food in the whole Munich. Beer is great. Service is very good. This is must-have during your stay in Munich.👏👏👏
"February 21, 2020",40,Potato soups,Variety of sausages but the real star for us was the potato soup. Naldo the Bavaria mustard was wonderful. Service was great and the alcohol free beer was actually very good
"February 19, 2020",50,Beautiful place.,Beautiful place. The building again is stunning located underneath the Town hall in Marienplatz. The ratskeller is huge inside with a variety of rooms and bars. The food was lovely and the staff were polite and helpful. Would highly recommend
"February 16, 2020",50,Very nice place!,I loved the dishes and the atmosphere. A cave like no other in the heart of Munich. After visiting the city I enjoyed the food and the wine
"February 15, 2020",50,Coffee and cake,"Just popped in for a quick coffee and cake, while out sightseeing. Black Forest cake was fabulous! As was the coffee. My friend just had olives and bread. Worth going just to check out the building."
"February 14, 2020",30,A little average,"There are much better places to eat in Munich. This place's main attraction is its location: slap in the centre. The food's OK, as is the service, but it's a little more expensive than you'll find elsewhere."
"February 12, 2020",50,Amazing ..... Must Must Must,Gday All History Atmosphere Authentic Delicious Friendly Comfortable Interesting There you go .... Do it .... it’s a MUST Cheers Robbee
"February 1, 2020",30,Pop,"The bar is,awesome both atmosphere, value and food great- portions are slightly smaller than the usual German portions but ample. This place is a maze & bar is hidden away unless you enter from Marianplatz side"
"January 24, 2020",40,Great Bavarian experience,"The decor, ambiance and the food gives you a great sense of Bavaria. A beautiful historical building with beautiful artifacts. The food is typical Bavarian ( excellent sausages) and it is served in big portions. A bit crowded and touristy but it is worth it."
"January 21, 2020",40,A nice place,"Nice place to eat wurst and drink your beer. Personal very nice and helpful. Warm atmosphere, but when its full, it can get a bit noisy"
"January 17, 2020",40,Good food at fare prices but the atmosphere is the coolest part,"Under a historic building, this cellar restaurant has a very cool interior and vibe. Staff is friendly and there is a bar with its own menu, and a main restaurant. Had a really fun dinner and drinks evening here."
"January 6, 2020",50,Touristic but still very Bavarian.,"Right in the heart of the city, the place might be touristic but it still keeps the Bavarian spirit. Good local food."
"January 2, 2020",40,Great Bavarian lunch,Had a great Bavarian lunch here - Grillwurstl Schmankerl and beef Rouladen followed by chocolate mousse cake and delicious apfel strudel. Friendly service and lovely surroundings in historic building.
"December 29, 2019",40,Fab fab,"Just went in without reservation on a busy day. The staff was lovely, the place fantastic, in the very center of Munich. The food and the beer were great, a bit expensive anyway but it was a wonderful experience"
