25 January 2020,50,very good restaurant,The food is very good especially the main meat course The service and atmosphere is excellent I recommend to go to this restaurant for evening pleasure
10 January 2020,40,The Rolls Royce of Steak 🥩,Lovely little treat for my birthday! Food was superb! First Mac and cheese I’ve had that tastes like actual cheese instead American orangey fake cheese! And the birthday cake at the end of the meal was a lovely gesture! 😍
9 January 2020,50,Excellent steaks and superb service,Excellent steaks and superb service. Staff very attentive and good humoured. All in all one of the best steak meals I have eaten in London. Will return.
29 December 2019,50,The best steak restaurant in London,"The best steak restaurant by far in London Wonderful service Very extensive wine list Have been here several times as a couple, with friends and with family and the standard of food is always excellent Just a couple of minutes walk from bank station"
15 December 2019,50,Amazing produce,The steak here is amazing! Beautifully cooked and with great sides. The staff are really helpful and their recommendations (especially the red wine and Stilton sauce) were great. Not the cheapest but totally worth it for a pre-Christmas treat!
1 November 2019,20,Not as good as usual,The steaks were a little hard on the outside and I think a little overcooked. Disappointing. I have used Goodman for many years and it’s always fantastic. The Waitress was great and offered to change the steaks but at that point it’s too late.
1 November 2019,50,A very beautiful discovery,"The dinner was really good, especially the ribeye, thanks to the whole team, the service was excellent and the decor very pleasant. We will come back to this restaurant on our next visit."
24 October 2019,50,"A real steakhouse, the way it should be",I love Goodman City! They know how to do steak. Steak selection and cuts can satisfy any meat lover. Sides are also very tasty. Wine list is very well put together. Knowledgeable staff. Great decor. Truly wonderful experience! Definitely have to go back!
22 October 2019,50,Impressive -an experience to remember,Really impressed. Stilton sauce divine. Still savouring it. Great service and great steak. Creamed spinach good too
7 October 2019,50,Great atmosphere,"Have been visiting quite a few times, both on business and friends' visits. Always fantastic food, but have noticed the glare when dressed casually... Ah well, Business only then..."
9 September 2019,50,Best ribeye ever ❤️,I have just had the best ribeye ever!!!made sure i prepared my pallet for max flavour with a glass of Ruinart brut champagne 😊Corn fed medium ribeye 🤤melted in mouth and was so flavoursome!absolutely loved it!!!
24 August 2019,50,Amazing steaks,We had a wonderful evening. Fabulous food and in particular wonderful steaks.great food and a wonderful experience.
