"February 3, 2020",50,it is an amazing place with,it is an amazing place with really nice waitress and amazing food. The whole dinner felt like a pretty scene from a movie.
"February 1, 2020",50,Couldn’t have been better,Food was delicious and service was fantastic. The best pasta dish I have ever eaten (and I’ve tried a lot of pasta) would highly recommend!!
"November 8, 2019",50,Best Pizza we've ever had!,"We went two times within our four-days-holiday in Paris to Simonetta because of the amazing Pizza. The dough and especially the crust was delicious, the service was friendly and spoke english. We wish to find a pizza nearly as good in Germany!"
"October 26, 2019",40,Traditional Italian at Modern Prices,"Good, but not great... setting is lovely along the canal, staff are great but for the money you’d expect a more sophisticated meal"
"August 2, 2019",50,The one and only good pizza in Paris,"Pizza in Paris is a bit of a gamble, but finally I found a place that serves a proper pizza. Fine crust, generous topping, fresh and good quality for reasonable prices."
"August 2, 2019",30,Not as expected,"We ordered a pizza. It was really burnt on the edges. I tried to cut off the burnt pieces but they mixed with the rest of the contents on my plate. Nevertheless, the herbs were fresh. And the wine was good too."
"July 21, 2019",40,"Amazing staff, great pizza's","We were there on a warm summer night. No reservation, but they luckily had a table. Great pizza's, amazing staff."
"May 16, 2019",20,Really slow,"Hi, unfortunately, I can’t recommend this restaurant because of slowness. We were waiting 30 minutes for a table and 1,5 hour for a dinner. Try another restaurant."
"May 12, 2019",40,Pizza,Ordered two Pizzas to go. Mine was Pepperoni. Like a 20 minute wait. Staff speaks english. Good location by the river. Pizzas was good
"August 28, 2018",50,"Best pizza I have ever had in Italy, in Canada in anywhere!","The crust was soft, hard smelled yeasty, and the cheese was soft and amazing. The toppings were high quality and it was good service with nice cold free waters and a great atmosphere. Amazing! Amazing pizza! The crust especially."
"July 19, 2018",50,Wholemeal Dough,"It's my favourite pizza in the area, from a guy who eats a lot of them. They have a pasta of the day which hasn't let us down yet either."
"May 23, 2018",40,Hands down the best pizza in the hood,"Really the pizzas are awesome: they look good, smell good, taste good. The place is lovely and the staff really nice. One star missing because the prices are just too high: guys, it's still a pizza, nothing justifies those prices."
"April 27, 2018",30,Be careful- wrong information on TripAdvisor,Unfortunately open hours are wrong. Actually they are closed between 14 30 and 19 00. And it is not funny at all.
"April 2, 2018",50,Amazing staff and food,"Visited here recently, the pizza is delicious and was very impressed by the staff. They were very willing to help, reading the menu to us in English and very friendly. Definitely recommend this place to others :)"
"March 15, 2018",40,Great pizza.,"Great pizza, friendly staff, and a nice location next to the canal with outside seating. A great choice from the many pizzerias in Paris."
"February 17, 2018",50,Haven’t had better Italian food in Paris,Excellent food. They make the best pizzas in town. I also tried and loved the truffle pasta. Good selection of Italian wines. Mind blowing tiramisu. Remember to reserve. The place is always packed.
"December 22, 2017",50,Delicious pizza!!!,"As recommended by my colleagues, the pizza here was simply superb. I took the Simonetta one and enjoyed every bit(e) of it. The pizza would cost you between 15 and 20 EUR. The service was also great."
