"October 3, 2020",50,Pizza 🥰,Incredible tasting pizza and suppli😍 the owner of this small bistro is a truly friendly guy! Greetings from Vienna 😘
"October 3, 2020",50,SNACK TIME,The pizzas are just CRAZY delicious!! Worth the 5* Very welcoming and giving good advices! 100% recommend
"September 30, 2020",50,Great food and great price,Food was absolutely gorgeous. Such an amazing price for the amount of pizza given. You pay for the weigh of pizza!! Such a lovely owner very friendly! Made our lunch for 3 days in a row when we visited! Definitely a Rome must visit!!
"September 7, 2020",50,Super nice owner and delicious,"Super nice owner and delicious Pizza. We definitely recommend this Place. We come back, when we‘re next time in rome."
"August 25, 2020",50,Great Lunch Spot,Great pizza. Great service we were given plenty of water on the house which helped beat the heat of Rome!
"August 24, 2020",50,Best pizza in Rome!,"You can try lots of different flavors because pizzas are sold by weight, my favorite was the chef's favorite: ZUCCA !"
"August 9, 2020",50,The best pizza in Rome,"Great variety, great combinations of toppings and flavours and value for money. All in all, the best pizza we had in Rome!"
"March 21, 2020",50,Delicious pizza,"Delicious pizza, you pay by weight and it is inexpensive. I would highly recommend this place, there are benches nearby where you can eat it and look at the ruins!"
"February 27, 2020",50,One of the best pizzas I ever,One of the best pizzas I ever eat!! The one with pumpkin was amazing. Also really educated staff. 😄😄
"January 18, 2020",40,Fast food pizza,"The typical fast food, cut-to-squares, crunchy crust pizza, with many topping options. Very affordable and fair price, fast service. Taste is nothing special."
"December 20, 2019",40,Cheap pizza that taste really fantastic!,Cheap pizzas that are really tasty and love the the crispy crust! Friendly service too which is a rare trait in Rome! Gets Super crowded during lunch time. Only gripe is that limited seats.
"December 4, 2019",50,Best pizza,"I can say this is the best pizza I've ever had. This place is always busy but staff is friendly, ESPECIALLY Dora. She is very helpful. Love this place. Kham"
"November 30, 2019",50,Incredible Pizza!,"Looked up where to eat Roman Pizza beforehand and this place was top of my list! Incredible, ladies were nice and spoke enough English for tourists! Also incredibly cheap."
"November 24, 2019",50,Really good pizza,"Ended up eating here,every time we walked passed it.we arent that type that likes to sit in a restaurant,for hours,so this was perfect.its basicly a pizza ""to go"" place.we stayed close by,so did take pizza home also."
"November 15, 2019",50,Best pizza!,Best pizza I have had in my life! The staff are all very warm and friendly and you can easily get a couple of slices and have that as your meal. Would definitely recommend. 10/10!
"January 19, 2020",50,BEST PIZZA IN ROME,"A small pizza place run by really kind staff, one of the older pizza ladies insisted we got pizza with the limited amount of cash we had with us because they weren't taking card payments (SO nice of her!!). The pizza is rectangular and the...More"
"January 18, 2020",40,Fast food pizza,"The typical fast food, cut-to-squares, crunchy crust pizza, with many topping options. Very affordable and fair price, fast service. Taste is nothing special."
"January 11, 2020",50,Unassuming and Awesome,"You could easily walk by this place and not think twice. We sought them out due to the consistent high reviews and we were not disappointed. When we arrived the nice people behind the counter were happy to take our order in our [broken] Italian or in English. I pointed to the pizza I wanted and she asked how much I wanted. I am used to ordering pizza in discrete quantities - like 'a slice' or a whole pizza. She recognized my confusion, grabber her scissors, and cut me off a chunk and put it in the oven. There happened to be space at the tiny indoor dining area so we ate inside. That was nice so we could watch the other- mostly local - patrons. I really enjoyed the pizza here and highly recommend it."
"December 20, 2019",40,Cheap pizza that taste really fantastic!,Cheap pizzas that are really tasty and love the the crispy crust! Friendly service too which is a rare trait in Rome! Gets Super crowded during lunch time. Only gripe is that limited seats.
"December 18, 2019",50,Very friendly staff,"I was dragged here from the Forum by my subtle colleague who intimated that she would relish the opportunity to eat pizza. I purchased pizza. Pizza is readily available in Pizza Florida. The pizza was delicious and the staff were very friendly and were very patient with my friend who could not decide on her favourite pizza. She eventually picked the peperonni pizza, which she ate."
"December 4, 2019",50,Best pizza,"I can say this is the best pizza I've ever had. This place is always busy but staff is friendly, ESPECIALLY Dora. She is very helpful. Love this place. Kham"
