"February 29, 2020",50,Working dinner at Conference,We ate here in the evening and the view over the Bay Bridge was stunning. The food is great quality and there is a lot of it. You will not leave here hungry that’s for sure.
"January 7, 2020",50,A good classic steak house,"Really good, steak tartar was amazing, also the prime rib and the filet was very good. The place is nice, and has a beautiful view to the bridge. Service was very good."
"December 21, 2019",50,"Great Food, Great Service, Unbelivable Location","This restaurant is excellent. I've been here several times, in the bar, on the patio, and in the dining room. Never disappointing!"
"December 11, 2019",50,Remarkable food and impeccable service,Steaks and grills were superb. Service was impeccable. I would not mind going back to it next time we visit SF. Place has a relaxed atmosphere. The views of the Bay Bridge from the restaurant was just fantastic too.
"October 22, 2019",50,Magnificent,"Had a great time with the family. Will definitely do it again whenever possible. Location, view, service, staff were all fantastic..!!! Thank you..!!!"
"October 11, 2019",40,Great but a tad pricey and touristy,Spectacular location overlooking Bay Bridge. Stroll the bay front. Great terrace - grab it if not too cold. Solid steakhouse menu. Sister restaurant WaterBar is also buzzing next door. Short pleasant walk from downtown.
"September 19, 2019",50,Lovely Location,"It’s really nice in the night... under the Bay bridge the view so great... great food , service at the bar was exceptional... place is really good to host a business dinner.."
"July 28, 2019",50,Great food and views,We were recommended to go here for dinner to see the lights on the Bay Bridge. Was not disappointed at all. We sat out on the balcony and had a wonderful evening. Recommend you book to ensure a table though.
"July 13, 2019",50,Beautiful views and delicious food!,We enjoyed a great group dinner here. A clear night so beautiful views of the bridge and lots of people walking by on the path. Delicious steak and potatoes! Lemon risotto was way too lemony. Loved the chocolate ice box cake. Great wine selections.
"July 3, 2019",40,Lovely Setting,Scallops were delicious. Personally did not care for the vegetables as they were either too spicy (broccoli) or too bland (green beans) the steak I am told was as delicious.
"May 26, 2019",50,Epic it is,"Epic it is, I've try the T Bone with Lobster, at the bar and it was really really tasty.The view if you seat close to the window is also great but the overall restaurant is very pleasant."
"May 21, 2019",50,Awesome venue and food choices,"We had a wonderful dinner at EPIC - and it was EPIC. Loved the location, the water view was wonderful. Steak and apps were perfect and delicious."
"February 23, 2019",50,Mouthwatering experience,Epic certainly lived up to its name! All of the food was amazingly delicious - and the view of the bridge really set the atmosphere. The service was also too notch. I’d highly recommend!
"February 12, 2019",50,Impossible Burger,The meatless Impossible Burger (the newer recipe) is served here. It’s a delicious alternative to beef patties and a great option for those who want to avoid meat.
"March 28, 2019",40,Steak and fresh seafood,Five for dinner at 6:30pm and the place was already very busy. It is well organized and operated and everything went smoothly with no sense of being rushed or hurried. The seafood indulgence platter was fantastic and the grilled octopus was the best I’ve ever...More
"March 17, 2019",50,"The perfect view, and the food is good!","Typically when you have an awesome view, the restaurant is average. This is not the case! First, I would highly recommend you allow some extra time pre or post dinner to walk along the Embarcadero. The lights of the city are truly amazing! Then step into a lively restaurant which has traditional steak house wines, drinks and menu. The dishes are all done very well, and don’t disappoint. They try and get creative w an apple salad, which is a fun twist. The atmosphere both inside and out make this a special evening."
"March 17, 2019",40,Dinner for the mothers,"I'll start with great flavor and tender cuts. Great flavor. The prices are high, but it's a high end restaurant. Good size cuts and you do not leave hungry. The fritto misto wasnt the greatest I've had. Little to dry. The sides available had good flavor and portion size is enough for two or more. Wine and cocktail selection is good. I only gave a four rating due to appetizer not being up to par for price."
"March 10, 2019",30,"Overpriced, not great steaks","The positive things with the restaurant is the outside terrace and the great view on the Bay Bridge and the Baywalk. The steaks were hard to cut, with a lot of fat. No real greens apart from sprouts. We ordered mushrooms, which were quite overcooked. Still looking for the best Steakhouse in San Francisco."
"March 10, 2019",40,Solid dinner as part of a conference,Had the short ribs and they were very good. Knocked a star as the risotto starter wasn't the greatest... basically cheese and risotto. The dessert was pretty good as well but a very different version of an apple pie. The service was excellent and attentive and the views were simply unapproachable beneath the bridge... stellar views.
"March 8, 2019",50,Great food - wonderful location,"Went for lunch Las week. The food was terrific, a Expensive but the steak was perfection. Everything we has was marvelous including top notched service. It’s well situated in the Embarcadero with a great view of the bay bridge. Come for the food and stay to dine. It’s wonderful."
"February 23, 2019",50,Mouthwatering experience,Epic certainly lived up to its name! All of the food was amazingly delicious - and the view of the bridge really set the atmosphere. The service was also too notch. I’d highly recommend!
