"September 29, 2020",50,Special place for a special experience!,The food is phenomenal! The service is even better! This place has adapted to the pandemic to create a beautiful outdoor seating area. The waiters are on the go to meet your needs. The menu is wonderful. This historic restaurant will not disappoint!
"August 28, 2020",50,Pick up,Am staying in a nearby hotel and decided to get a take out order. We picked up a wonderful jack lalanne salad for 2. The restaurant always comes through. Their outdoor dining look wonderful.
"March 11, 2020",50,Great Fish in Classic Atmosphere,Such a San Francisco Classic! We loved our salmon and sole dishes (best french fries too!). Very attentive service and an all around fun place to dine.
"March 6, 2020",50,Excellent food,"Excellent food, every meal was delicious. Oyster Wellington was amazing, seafood pasta and chowder were amazing. Definitely recommend."
"March 5, 2020",50,Steak & Seafood with Jazz,"Really enjoyed the atmosphere here, great to grab a bite somewhere with a little history. Steak was good, and the Jazz in the background set the mood nicely"
"February 7, 2020",50,Great experience!,"I’ve been there with friends, the rib eye was perfect cooked, the wine excellent, the service very efficient, a place to go!"
"February 3, 2020",50,Amazing food,We where here for dinner in the late afternoon. We had a blue cheese salad and for main dish a red snapper covered with shrimp and mushrooms. It was amazing taste and big portion Service was fast and competent. Absolutely to recommend.
"January 17, 2020",50,A fantastic steak,"Really good sized steaks for the price and quality, good portion sizes and the dessert menu was fantastic as well. A bit busy when I went in however did not detract from the amazing food served"
"January 9, 2020",50,Traditional Dinner Restaurant,"Burnished wood, tiny booths, pictures of celebrities posing with the owner on the walls. I had the clam chowder, and heirloom tomatoes with mozzarella and balsamic dressing. Very nice. We came at lunch, but it would be even more atmospheric at night."
"January 9, 2020",50,excellent,"This has to be one of the best restaurants in San Francisco. The steaks are to die for. The live music is great. Would advise booking. On the down side, the prices are a tad expensive,"
"January 9, 2020",40,Worth a visit,had dinner with a friend and food is pretty decent! The ambience is also nice with a soulful jazz singer on keyboard. Reasonably priced as well.
"January 2, 2020",50,More of an experience,"More of an experience than just dinner, excellent attentive waiting staff, good quality food. Cocktails very strong beware!"
"December 28, 2019",40,"Great choices, loved the jazz music","We were lucky enough to be seated upstairs for dinner. The musician was amazing. The food was delicious, apart from my fillet steak which was burned on the outside. But otherwise it was cooked medium!! The lobster ravioli is amazing!"
"December 27, 2019",50,John’s grill.,Food was delicious. Service very good. Had not been there in years and was very pleasantly surprised.
"November 20, 2019",50,The Best Filet Mignon!,"While in our last night in the USA, we wanted to go for a good beef... Ended up in John's Grill and what a great experience. It was a bit overpriced but the meat was simply excellent!"
"November 7, 2019",50,Great steak. Noisy venue,"Prompt service, reasonable prices, great atmosphere but very busy, noisy and tight quarters. Not a place for a romantic evening but excellent steak"
"November 2, 2019",50,Warm and Friendly,"Great service, great food. It had the aura of stepping back in time but with a modern day flare. You will not be disappointed so give it a try"
"October 28, 2019",50,Amazing food and great service.,Amazing food and great service. Would definitely recommend! Best lobster bisque and steak I have ever had.
"October 23, 2019",50,Best steak in San Fran,The steaks and seafood were amazing and well worth the money paid Would highly recommend this restaurant as the atmosphere was really good and very good service with back ground piano music will not disappoint.
"October 18, 2019",50,Elegant,"I think is elegant, kind of expensive. But no complaints. The service we received was excelent. More than expected. Has been visited by a lot of personalities."
"October 13, 2019",50,Tasty Old School Restaurant,"We had the Oyster Wellington, Chicken Jerusalem and the Fried Jumbo Prawns. All were delicious. John's is a large restaurant yet it feels small and intimate. The wait staff is attentive but not overbearing. I highly recommend it."
"October 12, 2019",50,Great place and atmosphere,GreaT american bar. Had jons steak nice. Had a lovely diner not cheap though and only had main course
"October 10, 2019",40,"Good steaks, salads and seafood","Good food. very cramped environment. Can recommend all steaks, great salads. Service is friendly and fast."
"October 9, 2019",50,Clean room traveler,"‘This was the best place we dined in San Francisco. The atmosphere, service and food were excellent. Would be a regular if we lived in the area."
"October 6, 2019",40,Vintage Old School Steakhouse,"My steak was excellent and cooked medium, exactly like I expected. My colleagues got the red snapper and thought it was ""so-so"". All in all the meal was good but the history and vibe of an old school steakhouse was the best part."
"October 3, 2019",50,Superb Steak.,"Our Hotel Concierge recommended this great restaurant and we were not disappointed. Superb steak, lovely wine, great ambience and excellent service, what's not to like? Would definitely come back."
"September 29, 2019",50,Hard boiled restaurant,"We serendipitously stumbled upon this joint in San Francisco. To our surprise, it was the fictitious location of Sam Spade's meal in the classic The Maltese Falcon. Don't miss it! Good food, great service, cool atmosphere, and reasonable prices..."
"September 28, 2019",50,Dinner with charm and history,Delicious steaks in a great setting. Although it was insanely busy we were well looked after. Free dessert too!
"September 28, 2019",40,Best steak we had in the US!!,"We went in for a (very) early dinner at around 16:30. Best steak we had during our trip in the US, must go if you love a good steak! Service was great, house wine was very nice."
"September 27, 2019",50,The best Steak Ever,A fantastic atmosphere with old photos on all the walls Brilliant staff who are friendly and fun. Excellent Ribeye steak which was the best I have ever had brilliant menu choice.
"September 26, 2019",50,The steak!,"OK, it's full of tourists (like us) but the service was friendly and efficient, the steak excellent and it has the Maltese Falcon upstairs. We had a great evening."
"September 24, 2019",50,One of the best steaks I've ever eaten!,"Excellent service, cosy restaurant and really good food! Me and my husband recomend a visit when in San Francisco!"
"September 20, 2019",30,Average,"In a nutshell - fresh jumbo prawn, decent broccolini, and hard baked potatoes. The cheesecake was okay, but I'm confident that it wasn't baked in-house. Will I return? Not at all. The food is overpriced to the wallet, yet underwhelming to the palate."
"September 19, 2019",50,Great,Really great restaurant. Good menu. Excellent service and the food was really good. Prices were reasonable for the area. Would definitely return!
"September 10, 2019",40,Dry Good Food Experience,Enjoyed our meal and interacting with the staff. They have a copy of the Maltese Falcon upstairs. The original was stolen some years ago. Right downtown in the heart of aSan Francisco.
"August 26, 2019",50,Old souls,My wife and I just visited San Francisco and ate at many excellent new restaurants but this was a favorite. This place has held up to the test of time with excellent food and an old school ambiance.
"August 19, 2019",50,Americano,"Our first night in Sanfrancisco and we luckily came across John's Grill. Great food, staff and ombiance. Highly recommended."
"August 9, 2019",40,Old school favorite,We loved our dinner at Joh’s Grill! The pasta dish my wife had and the seafood dish I had were expertly made and delicious. The server was professional and helpful. A must-visit place when visiting SF.
"August 9, 2019",50,Old style atmosphere,"Dinner was everything I hoped it would be based on reading reviews. It’s a small, close quarters type of place but real friendly and the food is worth the smaller space. Servers were great, food was awesome!!!"
"August 4, 2019",50,Great last meal,Went here for our last evening in San Fran. Delicious porterhouse steak shared with hubby and kids shared a New York style steak. Wine always pushes the bill up but a very pleasant evening with great service and food. Would highly recommend.
"July 27, 2019",50,Great steaks!,"Deliver as promised a really good steak! Cool waiters bordering on the edge of ""arrogant"" service but they do it with a spark in their eyes! We'll be back!!"
"July 13, 2019",50,"Great reports, we went and agree with them all","Had good reports on this Dashiell Hammett (Maltese Falcon) restaurant and we were not disappointed. Great meals, great service and great restaurant. Recommended to anyone who waants a good grill"
"July 13, 2019",50,A SF favorite of mine,Wonderful food. Try the Joe's special. Old San Francisco ambience. Go see the maltese falcon on second floor. If in zSF please go!
"July 12, 2019",40,Bustling Business,"Great service and good food all the way from appetizers, salads, main dishes and dessert. Old steakhouse atmosphere decor and style. Wait staff was very attentive. Crowded at table and tables crowded in room made for a noisy night but still enjoyable experience."
"July 2, 2019",50,Buzzy Steak Restaurant,"Eat here with my wife on our West coast road trip. Best steak I had whole trip. It has a noisy, New York bar style, but the food is good. Like all SAN Fran restaurants, it’s not cheap, but worth it."
"June 30, 2019",50,It was great!,We had good steaks and good soup. It was easy to book on opentable and it was within walking distance to our hotel. We would return!
"June 29, 2019",40,Great Steak!,I came here with some family I visited on a business trip. The atmosphere was a little loud for my taste but the food more than made up for it. The New York Strip was probably one of the best I've ever had.
"June 27, 2019",50,Very good,"Found this place while strolling Union Square area. It's pricey, but a neat atmosphere and probably the best meal while in San Francisco. Red Snapper is great. Steak was great. They had some awesome fries too."
"June 21, 2019",50,Organised,Visited with my mother and daughter. Food was lovely. Busy restaurant but wait staff were organised and efficient. My 7-year-old daughter fell asleep before her food came (jet lag) and the staff didn’t charge me for the food she didn’t eat. That was so kind.
"June 11, 2019",40,Excellent T-bone steak,Was there for a business dinner during a conference and we were seated in the third floor. Service was good and T-bone steak was excellent!
"June 9, 2019",30,Great meal spoiled by seating,Had a beautiful meal here but it was spoiled by being crammed into a table by the service entrance with people pushing past us the whole time we were there. Not an ideal place to be seated at.
"June 4, 2019",30,"Traditional, old-school steak house","If you want to enjoy a bit of San Francisco history at a traditional, old-school steak house, try John’s Grill. The menu contains no surprises. The food and service were acceptable but not memorable. The food was served quickly."
"May 30, 2019",50,Birthday dinner,"We had a birthday dinner here, the place is top notch with great food, great atmosphere and a superb wine list, the waiters were also top notch, this was worth the flight from New Zealand"
