"October 6, 2020",50,Meat overdose,"Amazing place for delicious meat cravers,went for the mixed platter to try them all and it was exquisite! Definitely recommended,staff was so friendly and service was amazing"
"January 2, 2020",50,MORE THAN STEAKS,"The beef tenderloin was so good that I went back 3 times all in December. I got the big one with vegetables and they were fantastic. The staff, including the chefs, were all so friendly. I'll go back next year for sure. Thanks, everybody!!!"
"December 4, 2019",50,outstanding dining experience,"i visited with some friends while on a holiday in Amsterdam and was far from disappointed. The food, service and ambience were absolutely amazing! Make sure you try the homemade Sangria!"
"November 21, 2019",50,Wonderful Food,The restaurant was lovely. The service was quick and friendly. The food was delicious and good portions. The decor is nice and the place has a cosy atmosphere.
"October 25, 2019",50,Dinner for seven,A nice restaurant with a cozy atmosphere. Good service and delicious food. We recommend the Argentinian beef tenderloin👌
"October 15, 2019",50,Good,Amazing beef steak Argentina. Nice restaurant . Nice pictures. I will come back again on next year. X
"October 12, 2019",50,Luna 2019,The food was absolutely amazing and delicious. Large portions. Wine was excellent. A must if you are in Amsterdam. Would definitely go again!
"October 7, 2019",50,Top.,"Nice meat, nice wine, nice music, nice people. 👍 It is always full as I heard so reservation is a must."
"September 21, 2019",50,Excellent place for carnivores!,Authentic and very nice atmosphere in a relatively small but comfortable environment. Argentinian steak with baked potato was superb. Truly recommended!!
"September 15, 2019",50,Very good steak,Our 2nd time here and it was as good as the first time. Steak perfectly cooked and great atmosphere with a guy playing on guitar and singing. Will be back next time.
"August 22, 2019",50,A great experience,All four of the steaks were absolutely delicious and the atmosphere was warm. The staff was honest and very helpful with food allergies. We had a great time. Thank you!
"August 21, 2019",50,Wonderful,Did my research via trip advisor and this place did not disappoint We had the mixed grill and there was plenty of really good meat cooked to perfection Waiters were very attentive and knowledgeable Really recommend a visit when visiting Amsterdam
"July 14, 2019",50,Best real Argentinian Restaurant in Amsterdam,It is a great place to eat good meat and drink good wine. Staff is really nice and the relations quality/price is fair
"July 8, 2019",50,Excellent food.,"It has the perfect combination of food, music and nice service for a decent price. Also well located in a calm and beautiful area of the city."
"June 30, 2019",40,Excellent,Very good steak in a great laid back atmosphere. Pretty authentic and excellent value for money considering quality of meat
"June 24, 2019",40,Delicious!!,Pure Argentinean meats in a nice place and with a very kind staff!Highly recommended if you visit Amsterdam city!
"June 16, 2019",40,Delicious meat,Very very good mixture of meats offered. We were very satisfied with service provided. Well done and keep it up
"June 11, 2019",50,Great Find - in a wonderful neighborhood,"Wandering the Jordaan neighborhood and found this cool restaurant. Agree with the reviews below - solid food, friendly staff and cozy seating (inside and outside). Would recommend."
"May 20, 2019",50,Cosy Steak Bar,"Great steak, great wine and in a cozy intimate setting. Would recommend booking, as spaces are in short supply! Friendly service too, thoroughly enjoyed our evening here."
"May 10, 2019",50,Evening meal,"We went here after recommendation from a friend. Perfect after visiting the wonderful Amsterdam. Had the best steak ever. Clean, quaint and wonderful staff."
"May 4, 2019",40,Yummy.,"Enjoyed a delicious steak this afternoon. Nice atmosphere, and liked the bread to start. Good house wine."
"April 4, 2019",50,Beautiful meal and friendly staff,Went last night for a birthday meal whilst on holiday! Everyone’s meals were excellent (especially the steak!) and the staff were all extremely friendly and helpful! I would certainly recommend and hopefully visit again! Thank you for a wonderful evening.
"April 4, 2019",50,A taste of South America in Amsterdam.,"Absolutely delicious food, great ambiance and service. A taste of South America right in Amsterdam!!"
"April 3, 2019",40,Great food and service,"Came here with my other half whilst in Amsterdam. Thought the food and service was great. Only criticism was the lack of variety on the starters, could do with prawns, shrimps, lamb chops or something like that. All in all great meal though"
"March 27, 2019",50,Great find!,"A great find in Amsterdam. 20 min tram ride from our hotel but well worth it. Great steak, lovely wine and friendly service. Would absolutely recommend a trip away from the centre to try out this little gem!"
"March 26, 2019",50,Steak lovers heaven.,Lovely small restaurant with Fantastic South American Beef. Great informal cosy place with good service and soothing romantic guitarist. Book well in advance due to popularity. A top night in the heart of Amsterdam.
"March 19, 2019",50,Steak night !,Great night with friends. Lovely ambience and friendly staff. Thank you for the lovely steak and wine ⭐️
"February 28, 2019",40,Good food & atmosphere,"Good food, great service and a warm atmosphere. Thoroughly enjoyed. We had the Argentinian orange cake for dessert it was the bomb."
"February 15, 2019",50,The meet is perfect,"Very delicious meet , very fresh and tender . Would like to come back soon. We had couple plate it's very big dish"
"February 2, 2019",50,Dîner entre amis,A delicious moment in this restaurant. Very very very good meals and professional service. Perfect moment !
"January 28, 2019",40,Meat meat,"Service was good,we visited with friends,delicious meat and sides.Comfortable to spending time there."
"January 24, 2019",50,Incredible,"The service was beyond friendly and helpful. The steak was juicy and tender, and came in generous portions! The salads were also delicious. Luna is an incredible, delightful and comfortable place to eat."
"January 14, 2019",50,HOLIDAYS,It was our third time in Amsterdam but first in Luna Restaurant. We wanted an argentinian one. We made phone reservation. Very polite staff and excellent food
"January 7, 2019",50,Steak to die for!.....,"Other reviews for Argentino Luna don’t lie - it really is sooooo good! Great service, amazing food, a delicious bottle of Malbec....you’ve probably guessed that I am really recommending this place! Well worth a visit - probably best to make a reservation 🐂🍷👍🏻"
"January 6, 2019",50,Dinner,"Excellent food, very nice steak and an amazing service. The price is affordable and the vibes are family like."
"January 3, 2019",50,Incredible steak,Really nice restaurant with a great atmosphere. Had one of the best steaks I have ever tasted. Excellent
"December 11, 2018",40,Pleasure,"Shared a mix for 2, could have been for 3-4 peoplr! Meat from different south american countries. Good, good service, nice environment. Actually, a troubadour just beside us, entertained while we could keep the conversation going. Will recommend for others ."
"November 24, 2018",50,Mr Ilgın ASIK,Such an amazing place with its delicious steaks and sides. Recommend all the steak lovers in Amsterdam
"November 10, 2018",50,Excellent steak and mix meat,"We came as a family with 2 young babies and the staff was really friendly and helpful, but most importantly the food was excellent!"
"October 20, 2018",50,Excellent restaurant !!,"One of the most tender Argentinian meet I ever eat!!!! On top of that, very nice personnel. I recommend it."
"October 19, 2018",50,Restaurant La luna.,"Love it. Love the steak and the red wine. Nice simple cozy setup, live music to get you into good an relaxed mood. Definately worth the walk 😊"
"October 12, 2018",50,Fab steak :),Found the restaurant thought TripAdvisor. What a wonderful and charming little place. Food was great and service great. A little off the beaten track and tucked down a residential street but found it ok. Would recommend.
"October 5, 2018",40,Best steak so far in Amsterdam,"Super cozy resturant. Steaks were perfect, the personal looked after us and took care of us in a super way. Never long to wait to get new drinks. We visited on a Friday evening and there was live music as well."
"August 30, 2018",40,Dinner at short notice,Called by phone when found on TA booked us in for 10 min time at 19.30. Really friendly cozy place with great steaks and atmosphere.
"August 20, 2018",50,Dinner,They have really good steak and staff so friendly if u looking for steak place this one the best one in Amsterdam I think don’t forget the take blue cheese sauce 🤦🏽‍♀️😍🥂
"August 6, 2018",50,Great resturant,Great people and food. wonderful atmosphere great service. location was very relaxed and comfortable
"August 4, 2018",50,Exceptional,Charming service and neighborhood. Amazing steak cooked perfectly and a lovely selection of Argentinian wines. A beautiful evening. I highly recommend.
"August 1, 2018",50,Excellent Argentinian food,We went two times and food is great. Great quality and they bring the meat from Argentina and Brazil. The staff is very friendly. I highly recommend it if you want to eat very good meat.
"July 23, 2018",30,"Great steak, rest less","Great Argentinian steaks and if You have a seat outside nice place. Service is ok but long wait, empty glasses stay on the table. All other food we order outside steak was bellow standard."
"July 17, 2018",40,Nice original Argentinian Steakhouse,"Tasty Argentinian steaks, well prepared and served. Kind waiter and team. The meal was simple without any fancy adding and this made it so extra!"
"July 12, 2018",50,Supurb steak,"This restaurant is all about steak. I had the tender loin argentina steak which was cooked to perfection. Higly recommended,i will definatly come back later."
"July 10, 2018",50,Best steak ever!!!,We had the beef mix of 4 steaks and each was as increadible as the last. The most tender steak I have ever had. The staff were lovely but you need to book in advance to avoid disappointment !
"June 28, 2018",50,Incredible steak,"Had a huge and perfectly cooked ribeye from Argentina. Everything top quality, and so much better than those touristic steak places you can find all over Amsterdam. Casual atmosphere. Friendly service. Will definitely come back with friends."
"June 23, 2018",50,Excellent,Very good and authentic Argentina food. Steak is truly top notch and other items like cheese and chorizo are great
"June 19, 2018",40,Tasty meal in Amsterdam,"An informal and cosy restaurant. We had steak and whole grilled fish, both really good. The restaurant is slightly away from the most trafficated tourist streets, but a short walk from Central station. Charming and reasonably priced."
"June 19, 2018",50,A truly Argentinian restaurant,"I;m from Argentina, and living in Amsterdam makes me miss my home country food and Luna has very good Argentinian food, meat is excellent."
"June 2, 2018",40,cozy place and good steaks,nice little place with cozy atmosphere and you can sit outside also. Steaks came cooked as ordered. You cant be disappointed by choosing this place. Rating is justified.
"May 30, 2018",50,Really tender and great tasting steak!,"The kitchen managed to prepare the meat to perfection, even though we were nine persons that all had individual preferances. Great service. Truly recommended!"
"May 13, 2018",50,Excellent place,"Good argertinian cuisine, serving excellent steaks, warmly welcome from the staff. A place where I will come back."
"April 15, 2018",40,Great meal,This was a surprisingly authentic experience The food was great - from soup to apps to meats all awesome The service was very good and attentive
"April 4, 2018",50,Great lunch,Very straightforward tasty and thoroughly enjoyable meal complimented by excellent service. I wouldn't hesitate to return.
"March 30, 2018",50,Perfectly cooked delicious steak,"Was looking for a good steak in Amsterdam and Luna exceeded all expectations. 300g beef tenderloin cooked to perfection, with a lovely Malbec. Attentive friendly service from the the waitress’s in a nice atmosphere. Definitely recommend!"
"March 24, 2018",50,Very good dishes and a service with a smile...,"We jumped in the restaurant in the saturday evening without a reservation...however, a very polite and accomodating manager managed to offer us a table and served us some really good steaks...anyhow, very friendly service and good good food. Thumbs up!"
"March 21, 2018",50,Outstanding,Excellent food with a warm and cozy atmosphere. Service was fantastic. Would love to come back in the summer.
"February 23, 2018",50,Excellent to eat really good meat,"Great atmosphere, small place but cozy, excellent meat. We did the reservation with the Fork app (nederland one)."
"February 17, 2018",50,EXCELLENT,excellent food the best restaurant argentino in Amsterdam !!! People are real nice !! 5/5 See you on my next holiday in AMsterdam !!
"January 26, 2018",50,Best beef ever!,"Make a reservation, because it can be very busy! The service is excellent and the starters are fine but the Argentinian Steak is unbelievably great, a real authentic Argentinian Steakhouse. Very nice staff on December 28, young guy."
"January 7, 2018",50,Excellent,Authentic Argentinian Steakhouse with the best meat I have eaten in Europe! Thank you for the great meal
"December 28, 2017",50,Excellent meat and servings,Excellent meat and servings recommend to visit in Amster nice plate of different meat best to choose medium rare
"December 15, 2017",50,Perfect in everything,The food is wonderful the service is exceptional in the center of Amsterdam and real Argentinian atmosphere.
"December 4, 2017",40,"Limited winemenu, but very good meat.",This restaurant lacked bit of atmosphere. I never really got ARGENTINIAN. The menu and the meat really got argentinian though. The meat was perfectly the way I wanted it. Big portions even when they give you an option to choose the size of the steak.
"November 27, 2017",50,Wonderful restaurant,"We had dinner and it was juat wonderful, the first &main diahes and the service was very good. The antrecote was perfect."
