"August 27, 2020",50,"Excellent food, excellent price","Excellent pizza, we visited twice during our short stay. Very reasonably priced as well, highly recommend."
"July 31, 2020",50,Amazing little pizzas,Amazing little pizzas with a great selection of flavours. Really well priced too. We sat in to get out of the sun but also great for a takeaway snack.
"February 16, 2020",50,The best pizza in Monti,Found this gem on the last day of our stay in Rome. I wish we had found it sooner! Pizza was amazing and the staff could not have been nicer. It’s a must for a quick pizza snack or lunch.
"February 8, 2020",50,Tasty,"Looking for a proper pizza in Rome. Finally found it! Beautiful pizza that doesn't bloat you. Ordered 2 ate them then ordered 2 more. Very reasonably priced, will be back"
"February 2, 2020",50,Simply- the best pizza ever,"Simply- the best pizza I’ve ever eaten. We came here by a coincidence and I would never think that it would be the place that I will remember the most, rly guys, pizza is just perfect"
"January 18, 2020",50,Brilliant Pizza!,"Brilliant Pizza with clearly established recipes in a quirky yet cosy setting. Fantastic price for the quality of the food as the staff clearly love their jobs. Tips well deserved, some of the best pizza in Roma. Thanks so much love from the UK 🇬🇧"
"December 22, 2019",50,Best place,"Best place you can go in Italy! Friendly staff, amazing service and delecious pizza! I would defenitely recommend it for everybody!"
"October 24, 2019",50,Good place for dinner,"The trattoria is a really good place to have an Italian dinner. Pizza is thin, crispy and delicious!"
"October 23, 2019",50,Great pizza,"We visited the place as we were staying in hotel nearby. Great selection of pizza, we tried 4 different ones and all were delicious. Highly recommended if you want to try this type of pizza specialty!"
"October 10, 2019",50,Very good pizza,Very tasty pizzas to eat on the go. Great service. I would recommend you to pay a visit to this place.
"October 4, 2019",40,Fast and tasty,It’s convenient to take away or eat pizzeta inside. Nice urban design. Very friendly personnel. Good choice and taste. This bar and all the street is simpatico)
"October 3, 2019",50,Amazing pizza and friendly service,Love the pizza. Love the service. Love the price. Come here if you have a chance! Happened to stop by after shopping around via del Boschetto. Perfect lunch stop 👌
"September 19, 2019",40,Good fast casual Pizza,Fun place for a quick meal. Feels like a spot you hit after a night out on the town. Very reasonable prices and good service. Pizza is what you would expect for a fast causal experience.
"September 6, 2019",50,Great pizza for the price,Had 2 mini pizzas and a fresh salad for lunch. Was perfect for a no fuss lunch that was quick. Everyone we encountered was super nice.
"August 31, 2019",50,Stunning!,"I tried 4 different pizzetti (I'm a big boy & I'd walked 14km today). They were all fantastic, I wish I had a restaurant like this near me, no offence intended..."
"August 13, 2019",50,best pizza ever!!!!!!! Must been in Rom!,"nice flavours, perfekt sizes to try many flavours, very friendly personal, very good price - quality relation"
"August 2, 2019",50,Excellent lunch pizzas,"Small backstreet pizza bites, really good, kids had seconds! Best bet for adults is to order 2 at a time 😀"
"July 21, 2019",50,Local cuisine,"This is a place to eat local food, I personally recommend the Spaghetti a la carbonara, egg, bacon and parmesan cheese makes this dish ver complete. The price per person is €10 to €15"
