"March 15, 2020",50,great food,"Friendly, efficient service and an excellent steak. Quiet if you avoid the pre-theatre rush. Good wines by the glass."
"February 22, 2020",50,Lunch,Always excellent Nice people Nice surroundings Excellent atmosphere for deep conversations without unnecessary interruptions
"January 16, 2020",50,excellent food,"this was our first time we have been to this steakhouse the food is excellent and so are the staff,i would recomend this steakhouse to anyone."
"January 14, 2020",50,Outstanding from start to finish,This for us was the best meal we had in New York. Excellent service and the food was cooked to perfection.
"January 12, 2020",50,Great steak in Hells Kitchen area of New York,Great food in lovely local restaurant. The steak was superb and service was excellent all topped of with a decent bottle of wine!
"December 6, 2019",30,"Bad attitude, good food","Food was excellent, but the waiters weren’t very friendly. Which was a shame. Like I said, food was fantastic. Service not so much. Maybe he wasn’t happy with his 20% tip"
"October 29, 2019",50,"Great small, but clasic steakhouse","Great food. We had the large cut of the filet, and shared it with two side orders of scampi shrimp. Great bar, and nice break, small, comfy, romantic space. We will return."
"October 26, 2019",50,Great steakhouse in NYC,Very tasty food. Tender meat with tasty mash and lovely creamed spinach. Nice and service minded waiter. Recommended
"October 13, 2019",20,Awful food,"The service was ok. The staff was not unpleasant, but they were definitely not helpful. You don't feel welcome at all. The food was awful. The burger meat was dry and tasteless. The steak was rubbery as sole."
"September 5, 2019",50,What a nice find,"On a trip to NYC wanted a good steak dinner - found this place; great neighborhood feel, with superb steaks. We tried NY Strip which was perfect and thoroughly enjoyed our meals. Highly recommend. Will be back."
"September 1, 2019",40,Nice,..... and cozy place with good food and nice servants. Price is okay and the menu was fine. Very close to hotel YOTEL
"July 10, 2019",40,Great steak!,"Nice decor and the place seems very relaxed. The service was good and i was very impressed with my awesome medium rare steak. Really good, one of the best i have ever had. The whole family enjoyed their food too. Nice, will be going back!"
"July 3, 2019",40,Good and according to description,"We had a New York Strip steak and lamb chop and two sides. The food was fast and good. The service nice. However, there was not that extra thing that makes you wow."
"June 25, 2019",50,Very nice,"We had steak and orange duck with mushroom risotto, it was delicious. Service was very nice and timely. This was our 3rd time coming here and we still getting impressed"
"June 24, 2019",50,Steak in NewYork,"Final night in New York wanted great steak found West Side Steakhouse fantastic steak 3 fillet mignon 1rib eye 1 New York Strip all cooked to perfection great sides, lovely atmosphere and perfect service from Rich. We’ll be back next time in NYC thank you"
"May 22, 2019",50,Awesome experience,Excellent steak in a casual setting; easily one of the best steaks I’ve had. Prices were reasonable for the quality.
"May 14, 2019",50,Wow,"This place is amazing. The steak was cooked perfect. The staff were great,friendly and knowledgeable. Everything was so good. Prosecco was so nice. Price was great! Will definitely come back when I'm next here"
"April 8, 2019",50,Very good food - informal og plesant atmosphere,One of the best and most tender steaks I ever had. Informal and nice atmosphere. The vine recimmened was a perfect match to the meal.
"April 8, 2019",50,Excellent food & atmosphere at less than top prices,"This was a great find. Steaks were excellent but reasonably priced. Atmosphere not stuffy, was casual and comfortable. Server Craig excellent was well. Strip steaks cooked perfectly, mashed potatoes & caesar great as well."
"March 29, 2019",50,Early New Years Dinner,"Great ambience, the steak was exquisite and cooked perfectly as ordered. The sides complemented the steak and the service was 5 star."
"March 3, 2019",50,Incredible experience,"Best experience ever in a restaurant. The service was impeccable, the food incredible. Everyone was attentive to our every need. Our family had an enjoyable evening. Our expectations were exceeded."
"February 11, 2019",50,Excellent,"Didn’t see the reviews but saw it when passed by, defiantly worth booking as it gets busy, Food is fresh and beautifully cooked, including a large diverse selection of ales and beers. Staff are friendly and accommodating,Well worth the visit"
"February 10, 2019",50,Perfect for a Date,"Was not busy which I prefer, perfect portions. We ordered a porterhouse for two and it was delicious."
"February 3, 2019",50,Very good!,I can say that this is a very good choice for dinner in New York! Great steaks and very fast service. The waiters are very kind and the prices are affordable.My recommendations for this restaurant.
"January 21, 2019",50,Evening meal for two,A super evening with very prompt service and lovely tasty food. We both ate the Filet Mignon and had some sides. All superbly cooked and delicious. Would highly recommend this steakhouse.
"December 18, 2018",40,Good steakhouse,"A small but popular place in Hells Kitchen . The steaks were cooked to perfection and well priced , but sides were extra. The wine was good quality , and the service efficient."
"December 13, 2018",40,Great steak,"Great steak, nice surroundings and atmosphere. Service good. Only downfall, no draft beer available. $12 for a bottle of Bud a little over the top"
"December 2, 2018",50,Fabulous restaurant,"Excellent meal with food cooked to perfection. Our waiter, Wade, was attentive, welcoming and knowledgeable. Would definitely recommend."
"November 4, 2018",50,Great steak,We turned up without a booking but had a table within minutes. It’s not a massive restaurant so booking worthwhile. The steak was amazing cooked perfectly. Definitely worth a visit.
"October 2, 2018",50,"Wonderful Food, Atmosphere and Service","We went here on our last night in New York. Wade was funny and attentive, and our meals were fantastic. Steak, salmon and pasta were all cooked to perfection and delicious!"
"August 31, 2018",50,Last supper in New York,"Great steaks, perfectly cooked, service was excellent too, couldn't leave New York without sampling a proper steak, wasn't disappointed"
"August 14, 2018",50,EXCELLENT!,We made a reservation here mostly for convenience because we were staying in the hotel across the street. What a great find it was!!! Dinner was excellent as was the staff! I would definitely recommend it and will certainly go back! Delicious!
"August 8, 2018",50,Great steak,Really nice meal and great service. Fabulous wine advice matching the food perfectly. Lovely highlight of our trip to NYC. Not noisy as many places can be. No phone intrusions either.
"August 1, 2018",50,Great Choice for Dinner,Wonderful staff. Great steak. It was an absolutely wonderful dining experience. It seems everyone else felt the same way tonight. Recommended.
